Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino
AZU - 4292,AZUL,Nacional,2016-01-14T22:59:00Z,2016-01-14T22:59:00Z,2016-01-15T00:05:00Z,2016-01-15T00:05:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-01T22:59:00Z,,2016-01-02T00:05:00Z,,Cancelado,AUTORIZADO,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-27T20:06:00Z,2016-01-27T20:01:00Z,2016-01-27T22:08:00Z,2016-01-27T22:00:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-13T22:59:00Z,2016-01-13T23:20:00Z,2016-01-14T00:05:00Z,2016-01-14T00:22:00Z,Realizado,CONEXAO DE AERONAVE,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-28T22:59:00Z,2016-01-28T23:16:00Z,2016-01-29T00:05:00Z,2016-01-29T00:12:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-06T22:59:00Z,2016-01-06T22:58:00Z,2016-01-07T00:05:00Z,2016-01-06T23:57:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-27T22:59:00Z,2016-01-27T22:59:00Z,2016-01-28T00:05:00Z,2016-01-28T00:05:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-01T20:06:00Z,,2016-01-01T22:08:00Z,,Cancelado,AUTORIZADO,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-07T20:06:00Z,2016-01-07T20:00:00Z,2016-01-07T22:08:00Z,2016-01-07T21:56:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-10T20:06:00Z,2016-01-10T19:59:00Z,2016-01-10T22:08:00Z,2016-01-10T21:59:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-26T20:06:00Z,2016-01-26T19:53:00Z,2016-01-26T22:08:00Z,2016-01-26T21:51:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-21T22:59:00Z,2016-01-21T22:56:00Z,2016-01-22T00:05:00Z,2016-01-22T00:04:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-22T22:59:00Z,2016-01-22T22:59:00Z,2016-01-23T00:05:00Z,2016-01-23T00:05:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-04T22:59:00Z,2016-01-04T22:59:00Z,2016-01-05T00:05:00Z,2016-01-05T00:05:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-24T22:59:00Z,2016-01-24T22:47:00Z,2016-01-25T00:05:00Z,2016-01-24T23:55:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-28T20:06:00Z,2016-01-28T19:54:00Z,2016-01-28T22:08:00Z,2016-01-28T21:51:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-14T20:06:00Z,2016-01-14T19:47:00Z,2016-01-14T22:08:00Z,2016-01-14T21:45:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-11T22:59:00Z,2016-01-11T22:55:00Z,2016-01-12T00:05:00Z,2016-01-11T23:56:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-17T22:59:00Z,2016-01-18T00:58:00Z,2016-01-18T00:05:00Z,2016-01-18T02:00:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO CONDICOES METEOROLOGICAS,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-31T22:59:00Z,2016-01-31T23:11:00Z,2016-02-01T00:05:00Z,2016-02-01T00:02:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-24T20:06:00Z,2016-01-24T19:52:00Z,2016-01-24T22:08:00Z,2016-01-24T21:48:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-12T20:06:00Z,2016-01-12T20:21:00Z,2016-01-12T22:08:00Z,2016-01-12T22:22:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO CONDICOES METEOROLOGICAS,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-15T22:59:00Z,2016-01-15T23:24:00Z,2016-01-16T00:05:00Z,2016-01-16T00:39:00Z,Realizado,ATRASO DEVIDO RETORNO - CONDICOES METEOROLOGICAS,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-20T22:59:00Z,2016-01-21T00:10:00Z,2016-01-21T00:05:00Z,2016-01-21T01:20:00Z,Realizado,DEFEITOS DA AERONAVE,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-13T20:06:00Z,2016-01-13T20:36:00Z,2016-01-13T22:08:00Z,2016-01-13T22:37:00Z,Realizado,AEROPORTO ORIGEM ABAIXO DOS LIMITES,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-18T20:06:00Z,2016-01-18T20:01:00Z,2016-01-18T22:08:00Z,2016-01-18T22:01:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-08T20:06:00Z,2016-01-08T20:06:00Z,2016-01-08T22:08:00Z,2016-01-08T22:07:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-17T20:06:00Z,2016-01-17T20:06:00Z,2016-01-17T22:08:00Z,2016-01-17T22:08:00Z,Realizado,,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-06T20:06:00Z,2016-01-06T19:53:00Z,2016-01-06T22:08:00Z,2016-01-06T21:55:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-20T20:06:00Z,2016-01-20T21:37:00Z,2016-01-20T22:08:00Z,2016-01-20T23:40:00Z,Realizado,DEFEITOS DA AERONAVE,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-05T22:59:00Z,2016-01-05T23:01:00Z,2016-01-06T00:05:00Z,2016-01-06T00:03:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-19T22:59:00Z,2016-01-19T22:58:00Z,2016-01-20T00:05:00Z,2016-01-20T00:00:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-08T22:59:00Z,2016-01-08T22:59:00Z,2016-01-09T00:05:00Z,2016-01-09T00:05:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-19T20:06:00Z,2016-01-19T19:49:00Z,2016-01-19T22:08:00Z,2016-01-19T21:37:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-21T20:06:00Z,2016-01-21T19:56:00Z,2016-01-21T22:08:00Z,2016-01-21T21:59:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-12T22:59:00Z,2016-01-13T00:49:00Z,2016-01-13T00:05:00Z,2016-01-13T01:38:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO CONDICOES METEOROLOGICAS,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-25T20:06:00Z,,2016-01-25T22:08:00Z,,Cancelado,AUTORIZADO,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4292,AZUL,Nacional,2016-01-07T22:59:00Z,2016-01-07T22:52:00Z,2016-01-08T00:05:00Z,2016-01-07T23:55:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-03T22:59:00Z,2016-01-03T22:57:00Z,2016-01-04T00:05:00Z,2016-01-04T00:02:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-25T22:59:00Z,2016-01-25T22:52:00Z,2016-01-26T00:05:00Z,2016-01-26T00:01:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-18T22:59:00Z,2016-01-18T23:04:00Z,2016-01-19T00:05:00Z,2016-01-18T23:59:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil
AZU - 4292,AZUL,Nacional,2016-01-03T20:06:00Z,2016-01-03T19:57:00Z,2016-01-03T22:08:00Z,2016-01-03T22:02:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-29T06:10:00Z,,2016-01-29T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-18T06:10:00Z,,2016-01-18T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-01T08:18:00Z,2016-01-01T08:15:00Z,2016-01-01T10:30:00Z,2016-01-01T10:11:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-15T08:18:00Z,2016-01-15T10:07:00Z,2016-01-15T10:30:00Z,2016-01-15T12:25:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO CONDICOES METEOROLOGICAS,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-11T06:10:00Z,,2016-01-11T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-19T06:10:00Z,,2016-01-19T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-28T08:18:00Z,2016-01-28T08:34:00Z,2016-01-28T10:30:00Z,2016-01-28T10:42:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-30T08:18:00Z,2016-01-30T09:02:00Z,2016-01-30T10:30:00Z,2016-01-30T11:06:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-06T08:18:00Z,2016-01-06T08:16:00Z,2016-01-06T10:30:00Z,2016-01-06T10:23:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-26T06:10:00Z,,2016-01-26T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-05T08:18:00Z,2016-01-05T08:28:00Z,2016-01-05T10:30:00Z,2016-01-05T10:24:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-04T06:10:00Z,,2016-01-04T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-23T06:10:00Z,,2016-01-23T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-04T08:18:00Z,2016-01-04T08:22:00Z,2016-01-04T10:30:00Z,2016-01-04T10:23:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-19T08:18:00Z,2016-01-19T08:24:00Z,2016-01-19T10:30:00Z,2016-01-19T10:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-14T08:18:00Z,2016-01-14T08:33:00Z,2016-01-14T10:30:00Z,2016-01-14T10:36:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-12T08:18:00Z,2016-01-12T08:59:00Z,2016-01-12T10:30:00Z,2016-01-12T10:59:00Z,Realizado,AEROPORTO ORIGEM ABAIXO DOS LIMITES,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-22T06:10:00Z,,2016-01-22T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-09T06:10:00Z,,2016-01-09T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-11T08:18:00Z,2016-01-11T08:27:00Z,2016-01-11T10:30:00Z,2016-01-11T10:27:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-21T06:10:00Z,,2016-01-21T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-20T06:10:00Z,,2016-01-20T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-29T08:18:00Z,2016-01-29T08:15:00Z,2016-01-29T10:30:00Z,2016-01-29T10:11:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-18T08:18:00Z,2016-01-18T08:18:00Z,2016-01-18T10:30:00Z,2016-01-18T10:30:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-23T08:18:00Z,2016-01-23T09:04:00Z,2016-01-23T10:30:00Z,2016-01-23T11:02:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-13T06:10:00Z,,2016-01-13T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-30T06:10:00Z,,2016-01-30T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-08T06:10:00Z,,2016-01-08T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-21T08:18:00Z,2016-01-21T08:18:00Z,2016-01-21T10:30:00Z,2016-01-21T10:30:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-05T06:10:00Z,,2016-01-05T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-06T06:10:00Z,,2016-01-06T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-15T06:10:00Z,,2016-01-15T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-08T08:18:00Z,2016-01-08T08:37:00Z,2016-01-08T10:30:00Z,2016-01-08T10:44:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-16T08:18:00Z,2016-01-16T08:35:00Z,2016-01-16T10:30:00Z,2016-01-16T10:54:00Z,Realizado,AEROPORTO ORIGEM ABAIXO DOS LIMITES,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-27T06:10:00Z,,2016-01-27T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-20T08:18:00Z,2016-01-20T08:23:00Z,2016-01-20T10:30:00Z,2016-01-20T10:21:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-22T08:18:00Z,2016-01-22T08:18:00Z,2016-01-22T10:30:00Z,2016-01-22T10:30:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-14T06:10:00Z,,2016-01-14T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-01T06:10:00Z,,2016-01-01T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-07T08:18:00Z,2016-01-07T08:20:00Z,2016-01-07T10:30:00Z,2016-01-07T10:20:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-25T08:18:00Z,2016-01-25T08:30:00Z,2016-01-25T10:30:00Z,2016-01-25T10:29:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-13T08:18:00Z,2016-01-13T09:35:00Z,2016-01-13T10:30:00Z,2016-01-13T11:32:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO CONDICOES METEOROLOGICAS,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-02T06:10:00Z,,2016-01-02T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-09T08:18:00Z,2016-01-09T08:22:00Z,2016-01-09T10:30:00Z,2016-01-09T10:22:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-25T06:10:00Z,,2016-01-25T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-27T08:18:00Z,2016-01-27T08:16:00Z,2016-01-27T10:30:00Z,2016-01-27T10:20:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-07T06:10:00Z,,2016-01-07T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-16T06:10:00Z,,2016-01-16T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-26T08:18:00Z,2016-01-26T08:26:00Z,2016-01-26T10:30:00Z,2016-01-26T10:27:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
AZU - 4293,AZUL,Nacional,2016-01-12T06:10:00Z,,2016-01-12T07:28:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Viracopos,Campinas,SP,Brasil
AZU - 4293,AZUL,Nacional,2016-01-02T08:18:00Z,,2016-01-02T10:30:00Z,,Cancelado,AUTORIZADO,Viracopos,Campinas,SP,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil
